,source_id,target_id,distancia_hidraulica,distancia_euclidea,tipo_relacion,detalle_rio
4399,AV-0092/2022,HENCHE,,,EN_MUNICIPIO,
4400,AV-0027/2008,HITA,,,EN_MUNICIPIO,
4401,AV-0003/1982,HITA,,,EN_MUNICIPIO,
4402,AV-0045/2011,HORCHE,,,EN_MUNICIPIO,
4403,AV-0026/2007,HORCHE,,,EN_MUNICIPIO,
4404,AV-0003/2003,HORCHE,,,EN_MUNICIPIO,
4405,AV-0006/2006,HUMANES,,,EN_MUNICIPIO,
4406,AV-0005/2019,HUMANES,,,EN_MUNICIPIO,
4407,AV-0043/1996,HUMANES,,,EN_MUNICIPIO,
4408,AV-0029/2014,ILLANA,,,EN_MUNICIPIO,
4409,AV-0084/2020,ILLANA,,,EN_MUNICIPIO,
4410,AV-0014/2005,ILLANA,,,EN_MUNICIPIO,
4411,AV-0020/2016,ILLANA,,,EN_MUNICIPIO,
4412,AV-0002/2003,INVIERNAS (LAS),,,EN_MUNICIPIO,
4413,AV-0010/2004,JADRAQUE,,,EN_MUNICIPIO,
4414,AV-0054/2010,JADRAQUE,,,EN_MUNICIPIO,
4415,AV-0032/2014,LEDANCA,,,EN_MUNICIPIO,
4416,AV-0011/2004,LEDANCA,,,EN_MUNICIPIO,
4417,AV-0001/1998,LORANCA DE TAJUÑA,,,EN_MUNICIPIO,
4418,AV-0010/2017,LORANCA DE TAJUÑA,,,EN_MUNICIPIO,
4419,AV-0029/2008,LUZAGA,,,EN_MUNICIPIO,
4420,AV-0087/2022,MALAGUILLA,,,EN_MUNICIPIO,
4421,AV-0043/2011,MARANCHON,,,EN_MUNICIPIO,
4422,AV-0011/2007,MARCHAMALO,,,EN_MUNICIPIO,
4423,AV-0025/2008,MARCHAMALO,,,EN_MUNICIPIO,
4424,AV-0008/2000,MARCHAMALO,,,EN_MUNICIPIO,
4425,AV-0058/2010,MARCHAMALO,,,EN_MUNICIPIO,
4426,AV-0009/2006,MAZARETE,,,EN_MUNICIPIO,
4427,AV-0003/2005,MAZUECOS,,,EN_MUNICIPIO,
4428,AV-0019/2007,MILLANA,,,EN_MUNICIPIO,
4429,AV-0009/2004,MIÑOSA (LA),,,EN_MUNICIPIO,
4430,AV-0011/2017,MOHERNANDO,,,EN_MUNICIPIO,
4431,AV-0294/1990,MOHERNANDO,,,EN_MUNICIPIO,
4432,AV-0006/2007,MOLINA DE ARAGON,,,EN_MUNICIPIO,
4433,AV-0006/2001,MOLINA DE ARAGON,,,EN_MUNICIPIO,
4434,AV-0038/2011,MOLINA DE ARAGON,,,EN_MUNICIPIO,
4435,AV-0017/2007,MOLINA DE ARAGON,,,EN_MUNICIPIO,
4436,AV-0266/1987,MOLINA DE ARAGON,,,EN_MUNICIPIO,
4437,AV-0006/2002,MONDEJAR,,,EN_MUNICIPIO,
4438,AV-0005/2000,MONDEJAR,,,EN_MUNICIPIO,
4439,AV-0016/2007,MONDEJAR,,,EN_MUNICIPIO,
4440,AV-0267/1987,MONDEJAR,,,EN_MUNICIPIO,
4441,AV-0006/2008,MORATILLA DE LOS MELEROS,,,EN_MUNICIPIO,
4442,AV-0013/2015,MUDUEX,,,EN_MUNICIPIO,
4443,AV-0010/2001,OREA,,,EN_MUNICIPIO,
4444,AV-0009/1999,OREA,,,EN_MUNICIPIO,
4445,AV-0028/2014,PAREJA,,,EN_MUNICIPIO,
4446,AV-0005/2021,PAREJA,,,EN_MUNICIPIO,
4447,AV-0015/2008,PAREJA,,,EN_MUNICIPIO,
4448,AV-0014/2001,PAREJA,,,EN_MUNICIPIO,
4449,AV-0007/2004,PAREJA,,,EN_MUNICIPIO,
4450,AV-0061/2021,PAREJA,,,EN_MUNICIPIO,
4451,AV-0016/2008,PAREJA,,,EN_MUNICIPIO,
4452,AV-0001/2001,PASTRANA,,,EN_MUNICIPIO,
4453,AV-0006/2000,PASTRANA,,,EN_MUNICIPIO,
4454,AV-0030/2005,PEÑALEN,,,EN_MUNICIPIO,
4455,AV-0022/2005,PERALEJOS DE LAS TRUCHAS,,,EN_MUNICIPIO,
4456,AV-0011/2001,PERALEJOS DE LAS TRUCHAS,,,EN_MUNICIPIO,
4457,AV-0008/2009,PERALEJOS DE LAS TRUCHAS,,,EN_MUNICIPIO,
4458,AV-0052/2011,PERALVECHE,,,EN_MUNICIPIO,
4459,AV-0038/2018,PIOZ,,,EN_MUNICIPIO,
4460,AV-0021/2005,POVEDA DE LA SIERRA,,,EN_MUNICIPIO,
4461,AV-0029/2005,POVEDA DE LA SIERRA,,,EN_MUNICIPIO,
4462,AV-0012/2005,PUEBLA DE BELEÑA,,,EN_MUNICIPIO,
4463,AV-0008/2001,QUER,,,EN_MUNICIPIO,
4464,AV-0016/2004,RETIENDAS,,,EN_MUNICIPIO,
4465,AV-0004/2009,RIOFRIO DEL LLANO,,,EN_MUNICIPIO,
4466,AV-0008/2003,SACECORBO,,,EN_MUNICIPIO,
4467,AV-0012/1981,SACEDON,,,EN_MUNICIPIO,
4468,AV-0010/1981,SACEDON,,,EN_MUNICIPIO,
4469,AV-0033/2014,SACEDON,,,EN_MUNICIPIO,
4470,AV-0088/2023,SACEDON,,,EN_MUNICIPIO,
4471,AV-0020/2007,SACEDON,,,EN_MUNICIPIO,
4472,AV-0011/1981,SACEDON,,,EN_MUNICIPIO,
4473,AV-0021/2012,SAUCA,,,EN_MUNICIPIO,
4474,AV-0014/2019,SIENES,,,EN_MUNICIPIO,
4475,AV-0003/2000,SIGÜENZA,,,EN_MUNICIPIO,
4476,AV-0008/1999,SIGÜENZA,,,EN_MUNICIPIO,
4477,AV-0023/2004,SIGÜENZA,,,EN_MUNICIPIO,
4478,AV-0005/2008,SIGÜENZA,,,EN_MUNICIPIO,
4479,AV-0344/1987,TAMAJON,,,EN_MUNICIPIO,
4480,AV-0003/2009,TAMAJON,,,EN_MUNICIPIO,
4481,AV-0009/2022,TARAGUDO,,,EN_MUNICIPIO,
4482,AV-0021/2004,TORIJA,,,EN_MUNICIPIO,
4483,AV-0001/2009,TORIJA,,,EN_MUNICIPIO,
4484,AV-0025/2013,TORIJA,,,EN_MUNICIPIO,
4485,AV-0021/2016,TORIJA,,,EN_MUNICIPIO,
4486,AV-0013/2017,TORREJON DEL REY,,,EN_MUNICIPIO,
4487,AV-0003/2002,TORREMOCHA DEL CAMPO,,,EN_MUNICIPIO,
4488,AV-0027/2007,TORTOLA DE HENARES,,,EN_MUNICIPIO,
4489,AV-0117/2023,TRIJUEQUE,,,EN_MUNICIPIO,
4490,AV-0032/2005,TRIJUEQUE,,,EN_MUNICIPIO,
4491,AV-0008/1998,TRIJUEQUE,,,EN_MUNICIPIO,
4492,AV-0002/2001,TRILLO,,,EN_MUNICIPIO,
4493,AV-0015/2000,TRILLO,,,EN_MUNICIPIO,
4494,AV-0025/2005,TRILLO,,,EN_MUNICIPIO,
4495,AV-0009/1983,TRILLO,,,EN_MUNICIPIO,
4496,AV-0098/2023,TRILLO,,,EN_MUNICIPIO,
4497,AV-0020/2005,TRILLO,,,EN_MUNICIPIO,
4498,AV-0006/1998,TRILLO,,,EN_MUNICIPIO,
4499,AV-0020/1994,UCEDA,,,EN_MUNICIPIO,
4500,AV-0024/1990,UCEDA,,,EN_MUNICIPIO,
4501,AV-0013/1991,UCEDA,,,EN_MUNICIPIO,
4502,AV-0022/1994,UCEDA,,,EN_MUNICIPIO,
4503,AV-0004/2019,VALDEAVERUELO,,,EN_MUNICIPIO,
4504,AV-0037/2011,VALDENUÑO FERNANDEZ,,,EN_MUNICIPIO,
4505,AV-0119/2021,VALDERREBOLLO,,,EN_MUNICIPIO,
4506,AV-0009/2000,VILLANUEVA DE LA TORRE,,,EN_MUNICIPIO,
4507,AV-0023/2008,YEBES,,,EN_MUNICIPIO,
4508,AV-0002/2009,YEBRA,,,EN_MUNICIPIO,
4509,AV-0001/2007,YUNQUERA DE HENARES,,,EN_MUNICIPIO,
4510,AV-0410/1987,YUNQUERA DE HENARES,,,EN_MUNICIPIO,
4511,AV-0028/2013,ZORITA DE LOS CANES,,,EN_MUNICIPIO,
4512,AV-0019/2004,ZORITA DE LOS CANES,,,EN_MUNICIPIO,
4513,AV-0008/2006,ZORITA DE LOS CANES,,,EN_MUNICIPIO,
4514,AV-0004/2003,ZORITA DE LOS CANES,,,EN_MUNICIPIO,
4515,AV-0009/1996,ALAMO (EL),,,EN_MUNICIPIO,
4516,AV-0033/2010,ALCALA DE HENARES,,,EN_MUNICIPIO,
4517,AV-0011/1990,ALCALA DE HENARES,,,EN_MUNICIPIO,
4518,AV-0052/2007,ALCALA DE HENARES,,,EN_MUNICIPIO,
4519,AV-0012/1986,ALCALA DE HENARES,,,EN_MUNICIPIO,
4520,AV-0027/1999,ALCALA DE HENARES,,,EN_MUNICIPIO,
4521,AV-0057/2007,ALCALA DE HENARES,,,EN_MUNICIPIO,
4522,AV-0009/1992,ALCALA DE HENARES,,,EN_MUNICIPIO,
4523,AV-0001/1980,ALCALA DE HENARES,,,EN_MUNICIPIO,
4524,AV-0002/1993,ALCALA DE HENARES,,,EN_MUNICIPIO,
4525,AV-0009/1994,ALCALA DE HENARES,,,EN_MUNICIPIO,
4526,AV-0041/2000,ALCALA DE HENARES,,,EN_MUNICIPIO,
4527,AV-0002/1988,ALCOBENDAS,,,EN_MUNICIPIO,
4528,AV-0054/2008,ALCOBENDAS,,,EN_MUNICIPIO,
4529,AV-0061/2005,ALCOBENDAS,,,EN_MUNICIPIO,
4530,AV-0003/1985,ALCOBENDAS,,,EN_MUNICIPIO,
4531,AV-0060/1990,ALCOBENDAS,,,EN_MUNICIPIO,
4532,AV-0053/2008,ALCOBENDAS,,,EN_MUNICIPIO,
4533,AV-0003/1992,ALCOBENDAS,,,EN_MUNICIPIO,
4534,AV-0193/2023,ALDEA DEL FRESNO,,,EN_MUNICIPIO,
4535,AV-0005/1993,ALDEA DEL FRESNO,,,EN_MUNICIPIO,
4536,AV-0065/2001,ALDEA DEL FRESNO,,,EN_MUNICIPIO,
4537,AV-0024/2003,ALDEA DEL FRESNO,,,EN_MUNICIPIO,
4538,AV-0032/2000,ALGETE,,,EN_MUNICIPIO,
4539,AV-0026/2006,ALGETE,,,EN_MUNICIPIO,
4540,AV-0013/2013,ALGETE,,,EN_MUNICIPIO,
4541,AV-0055/2006,ALGETE,,,EN_MUNICIPIO,
4542,AV-0021/2002,ALPEDRETE,,,EN_MUNICIPIO,
4543,AV-0058/2002,AMBITE,,,EN_MUNICIPIO,
4544,AV-0016/2016,AMBITE,,,EN_MUNICIPIO,
4545,AV-0017/1986,ARANJUEZ,,,EN_MUNICIPIO,
4546,AV-0071/2004,ARANJUEZ,,,EN_MUNICIPIO,
4547,AV-0069/2008,ARANJUEZ,,,EN_MUNICIPIO,
4548,AV-0166/2023,ARANJUEZ,,,EN_MUNICIPIO,
4549,AV-0083/2021,ARANJUEZ,,,EN_MUNICIPIO,
4550,AV-0014/1997,ARANJUEZ,,,EN_MUNICIPIO,
4551,AV-0032/1999,ARANJUEZ,,,EN_MUNICIPIO,
4552,AV-0046/2000,ARANJUEZ,,,EN_MUNICIPIO,
4553,AV-0043/2001,ARANJUEZ,,,EN_MUNICIPIO,
4554,AV-0011/2014,ARANJUEZ,,,EN_MUNICIPIO,
4555,AV-0022/2003,ARANJUEZ,,,EN_MUNICIPIO,
4556,AV-0016/2010,ARANJUEZ,,,EN_MUNICIPIO,
4557,AV-0007/1996,ARANJUEZ,,,EN_MUNICIPIO,
4558,AV-0023/1996,ARANJUEZ,,,EN_MUNICIPIO,
4559,AV-0002/2017,ARGANDA DEL REY,,,EN_MUNICIPIO,
4560,AV-0143/2021,ARGANDA DEL REY,,,EN_MUNICIPIO,
4561,AV-0025/2011,ARGANDA DEL REY,,,EN_MUNICIPIO,
4562,AV-0023/2006,ARGANDA DEL REY,,,EN_MUNICIPIO,
4563,AV-0138/2021,ARGANDA DEL REY,,,EN_MUNICIPIO,
4564,AV-0034/1998,ARGANDA DEL REY,,,EN_MUNICIPIO,
4565,AV-0032/1998,ARGANDA DEL REY,,,EN_MUNICIPIO,
4566,AV-0021/2000,ARGANDA DEL REY,,,EN_MUNICIPIO,
4567,AV-0153/2023,ARGANDA DEL REY,,,EN_MUNICIPIO,
4568,AV-0152/2023,ARGANDA DEL REY,,,EN_MUNICIPIO,
4569,AV-0008/2017,ARGANDA DEL REY,,,EN_MUNICIPIO,
4570,AV-0055/2003,ARGANDA DEL REY,,,EN_MUNICIPIO,
4571,AV-0020/2009,ARGANDA DEL REY,,,EN_MUNICIPIO,
4572,AV-0057/2004,ATAZAR (EL),,,EN_MUNICIPIO,
4573,AV-0083/2002,ATAZAR (EL),,,EN_MUNICIPIO,
4574,AV-0081/2021,BATRES,,,EN_MUNICIPIO,
4575,AV-0059/2002,BATRES,,,EN_MUNICIPIO,
4576,AV-0040/1999,BATRES,,,EN_MUNICIPIO,
4577,AV-0046/2002,BELMONTE DE TAJO,,,EN_MUNICIPIO,
4578,AV-0176/1990,BERRUECO (EL),,,EN_MUNICIPIO,
4579,AV-0011/2010,BERZOSA DEL LOZOYA,,,EN_MUNICIPIO,
4580,AV-0043/2008,BOADILLA DEL MONTE,,,EN_MUNICIPIO,
4581,AV-0025/1998,BOADILLA DEL MONTE,,,EN_MUNICIPIO,
4582,AV-0033/2003,BREA DE TAJO,,,EN_MUNICIPIO,
4583,AV-0052/2002,BREA DE TAJO,,,EN_MUNICIPIO,
4584,AV-0047/2004,BRUNETE,,,EN_MUNICIPIO,
4585,AV-0043/2004,BRUNETE,,,EN_MUNICIPIO,
4586,AV-0045/2009,BRUNETE,,,EN_MUNICIPIO,
4587,AV-0060/2021,BRUNETE,,,EN_MUNICIPIO,
4588,AV-0023/2014,BRUNETE,,,EN_MUNICIPIO,
4589,AV-0060/2005,BRUNETE,,,EN_MUNICIPIO,
4590,AV-0046/2005,BRUNETE,,,EN_MUNICIPIO,
4591,AV-0027/2003,BRUNETE,,,EN_MUNICIPIO,
4592,AV-0065/2007,BRUNETE,,,EN_MUNICIPIO,
4593,AV-0009/2024,BRUNETE,,,EN_MUNICIPIO,
4594,AV-0009/1986,BUITRAGO DEL LOZOYA,,,EN_MUNICIPIO,
4595,AV-0037/2004,BUITRAGO DEL LOZOYA,,,EN_MUNICIPIO,
4596,AV-0041/2002,BUITRAGO DEL LOZOYA,,,EN_MUNICIPIO,
4597,AV-0014/2012,BUITRAGO DEL LOZOYA,,,EN_MUNICIPIO,
4598,AV-0014/2010,BUITRAGO DEL LOZOYA,,,EN_MUNICIPIO,
4599,AV-0010/1982,BUSTARVIEJO,,,EN_MUNICIPIO,
4600,AV-0064/2001,BUSTARVIEJO,,,EN_MUNICIPIO,
4601,AV-0012/2015,BUSTARVIEJO,,,EN_MUNICIPIO,
4602,AV-0058/2019,BUSTARVIEJO,,,EN_MUNICIPIO,
4603,AV-0178/1990,BUSTARVIEJO,,,EN_MUNICIPIO,
4604,AV-0111/2023,CABANILLAS DE LA SIERRA,,,EN_MUNICIPIO,
4605,AV-0083/2023,CABRERA (LA),,,EN_MUNICIPIO,
4606,AV-0002/2015,CABRERA (LA),,,EN_MUNICIPIO,
4607,AV-0015/1998,CABRERA (LA),,,EN_MUNICIPIO,
4608,AV-0047/2008,CADALSO DE LOS VIDRIOS,,,EN_MUNICIPIO,
4609,AV-0075/2002,CADALSO DE LOS VIDRIOS,,,EN_MUNICIPIO,
4610,AV-0048/2008,CADALSO DE LOS VIDRIOS,,,EN_MUNICIPIO,
4611,AV-0020/1997,CAMARMA DE ESTERUELAS,,,EN_MUNICIPIO,
4612,AV-0039/2002,CAMARMA DE ESTERUELAS,,,EN_MUNICIPIO,
4613,AV-0070/2002,CAMPO REAL,,,EN_MUNICIPIO,
4614,AV-0029/2002,CANENCIA,,,EN_MUNICIPIO,
4615,AV-0047/2002,CARABAÑA,,,EN_MUNICIPIO,
4616,AV-0074/2002,CENICIENTOS,,,EN_MUNICIPIO,
4617,AV-0037/2006,CERCEDILLA,,,EN_MUNICIPIO,
4618,AV-0060/2004,CERCEDILLA,,,EN_MUNICIPIO,
4619,AV-0020/2014,CERCEDILLA,,,EN_MUNICIPIO,
4620,AV-0082/2020,CERVERA DE BUITRAGO,,,EN_MUNICIPIO,
4621,AV-0126/2022,CHAPINERIA,,,EN_MUNICIPIO,
4622,AV-0006/1990,CHAPINERIA,,,EN_MUNICIPIO,
4623,AV-0004/1990,CHAPINERIA,,,EN_MUNICIPIO,
4624,AV-0005/1990,CHAPINERIA,,,EN_MUNICIPIO,
4625,AV-0007/1990,CHAPINERIA,,,EN_MUNICIPIO,
4626,AV-0008/1990,CHAPINERIA,,,EN_MUNICIPIO,
4627,AV-0010/2016,CHINCHON,,,EN_MUNICIPIO,
4628,AV-0042/2002,CHINCHON,,,EN_MUNICIPIO,
4629,AV-0038/2003,CHINCHON,,,EN_MUNICIPIO,
4630,AV-0101/2021,CIEMPOZUELOS,,,EN_MUNICIPIO,
4631,AV-0061/2008,CIEMPOZUELOS,,,EN_MUNICIPIO,
4632,AV-0003/1987,COBEÑA,,,EN_MUNICIPIO,
4633,AV-0038/2002,COLLADO VILLALBA,,,EN_MUNICIPIO,
4634,AV-0139/2021,COLLADO VILLALBA,,,EN_MUNICIPIO,
4635,AV-0058/2008,COLMENAR DE OREJA,,,EN_MUNICIPIO,
4636,AV-0005/2012,COLMENAR DE OREJA,,,EN_MUNICIPIO,
4637,AV-0006/2012,COLMENAR DE OREJA,,,EN_MUNICIPIO,
4638,AV-0028/1998,COLMENAR DE OREJA,,,EN_MUNICIPIO,
4639,AV-0023/2002,COLMENAR DE OREJA,,,EN_MUNICIPIO,
4640,AV-0085/2023,COLMENAR DE OREJA,,,EN_MUNICIPIO,
4641,AV-0021/2018,COLMENAR DE OREJA,,,EN_MUNICIPIO,
4642,AV-0034/1990,COLMENAR DE OREJA,,,EN_MUNICIPIO,
4643,AV-0013/1981,COLMENAR DEL ARROYO,,,EN_MUNICIPIO,
4644,AV-0055/2004,COLMENAR DEL ARROYO,,,EN_MUNICIPIO,
4645,AV-0065/2002,COLMENAR DEL ARROYO,,,EN_MUNICIPIO,
4646,AV-0054/2004,COLMENAR DEL ARROYO,,,EN_MUNICIPIO,
4647,AV-0109/2023,COLMENAR VIEJO,,,EN_MUNICIPIO,
4648,AV-0017/2006,COLMENAR VIEJO,,,EN_MUNICIPIO,
4649,AV-0005/1986,COLMENAR VIEJO,,,EN_MUNICIPIO,
4650,AV-0003/1981,COLMENAR VIEJO,,,EN_MUNICIPIO,
4651,AV-0042/2001,COLMENAR VIEJO,,,EN_MUNICIPIO,
4652,AV-0031/1999,COLMENAR VIEJO,,,EN_MUNICIPIO,
4653,AV-0066/2005,COLMENAR VIEJO,,,EN_MUNICIPIO,
4654,AV-0030/2009,COLMENAR VIEJO,,,EN_MUNICIPIO,
4655,AV-0016/2009,COLMENAR VIEJO,,,EN_MUNICIPIO,
4656,AV-0053/2001,COLMENAR VIEJO,,,EN_MUNICIPIO,
4657,AV-0049/2004,COLMENAR VIEJO,,,EN_MUNICIPIO,
4658,AV-0065/2004,COLMENAR VIEJO,,,EN_MUNICIPIO,
4659,AV-0045/2010,COLMENAR VIEJO,,,EN_MUNICIPIO,
4660,AV-0003/1993,COLMENAR VIEJO,,,EN_MUNICIPIO,
4661,AV-0016/2003,COLMENAREJO,,,EN_MUNICIPIO,
4662,AV-0055/2001,COLMENAREJO,,,EN_MUNICIPIO,
4663,AV-0045/2004,COLMENAREJO,,,EN_MUNICIPIO,
4664,AV-0008/2023,COLMENAREJO,,,EN_MUNICIPIO,
4665,AV-0035/2000,COLMENAREJO,,,EN_MUNICIPIO,
4666,AV-0034/2000,COLMENAREJO,,,EN_MUNICIPIO,
4667,AV-0059/2004,COLMENAREJO,,,EN_MUNICIPIO,
4668,AV-0033/2000,COLMENAREJO,,,EN_MUNICIPIO,
4669,AV-0013/1997,CUBAS DE LA SAGRA,,,EN_MUNICIPIO,
4670,AV-0054/2003,DAGANZO DE ARRIBA,,,EN_MUNICIPIO,
4671,AV-0135/2021,ESCORIAL (EL),,,EN_MUNICIPIO,
4672,AV-0103/2023,ESCORIAL (EL),,,EN_MUNICIPIO,
4673,AV-0044/2001,ESCORIAL (EL),,,EN_MUNICIPIO,
4674,AV-0002/1982,ESCORIAL (EL),,,EN_MUNICIPIO,
4675,AV-0002/1991,ESCORIAL (EL),,,EN_MUNICIPIO,
4676,AV-0079/2023,ESTREMERA,,,EN_MUNICIPIO,
4677,AV-0033/2002,ESTREMERA,,,EN_MUNICIPIO,
4678,AV-0030/2006,ESTREMERA,,,EN_MUNICIPIO,
4679,AV-0061/2002,FRESNEDILLAS DE LA OLIVA,,,EN_MUNICIPIO,
4680,AV-0032/2002,FRESNO DE TOROTE,,,EN_MUNICIPIO,
4681,AV-0061/2018,FUENLABRADA,,,EN_MUNICIPIO,
4682,AV-0020/2018,FUENLABRADA,,,EN_MUNICIPIO,
4683,AV-0024/2023,FUENTE EL SAZ DE JARAMA,,,EN_MUNICIPIO,
4684,AV-0014/2016,FUENTE EL SAZ DE JARAMA,,,EN_MUNICIPIO,
4685,AV-0074/2007,FUENTE EL SAZ DE JARAMA,,,EN_MUNICIPIO,
4686,AV-0024/2011,FUENTE EL SAZ DE JARAMA,,,EN_MUNICIPIO,
4687,AV-0042/2004,FUENTE EL SAZ DE JARAMA,,,EN_MUNICIPIO,
4688,AV-0025/2003,FUENTE EL SAZ DE JARAMA,,,EN_MUNICIPIO,
4689,AV-0059/2020,FUENTE EL SAZ DE JARAMA,,,EN_MUNICIPIO,
4690,AV-0011/2018,FUENTE EL SAZ DE JARAMA,,,EN_MUNICIPIO,
4691,AV-0008/2020,FUENTE EL SAZ DE JARAMA,,,EN_MUNICIPIO,
4692,AV-0051/2019,FUENTE EL SAZ DE JARAMA,,,EN_MUNICIPIO,
4693,AV-0179/1990,FUENTE EL SAZ DE JARAMA,,,EN_MUNICIPIO,
4694,AV-0004/1989,FUENTIDUEÑA DE TAJO,,,EN_MUNICIPIO,
4695,AV-0007/1982,FUENTIDUEÑA DE TAJO,,,EN_MUNICIPIO,
4696,AV-0008/1982,FUENTIDUEÑA DE TAJO,,,EN_MUNICIPIO,
4697,AV-0051/2002,FUENTIDUEÑA DE TAJO,,,EN_MUNICIPIO,
4698,AV-0132/2021,FUENTIDUEÑA DE TAJO,,,EN_MUNICIPIO,
4699,AV-0025/2000,FUENTIDUEÑA DE TAJO,,,EN_MUNICIPIO,
4700,AV-0028/2009,FUENTIDUEÑA DE TAJO,,,EN_MUNICIPIO,
4701,AV-0038/2008,FUENTIDUEÑA DE TAJO,,,EN_MUNICIPIO,
4702,AV-0090/2022,FUENTIDUEÑA DE TAJO,,,EN_MUNICIPIO,
4703,AV-0010/1996,FUENTIDUEÑA DE TAJO,,,EN_MUNICIPIO,
4704,AV-0026/2009,GALAPAGAR,,,EN_MUNICIPIO,
4705,AV-0011/2023,GALAPAGAR,,,EN_MUNICIPIO,
4706,AV-0038/2000,GALAPAGAR,,,EN_MUNICIPIO,
4707,AV-0029/2019,GALAPAGAR,,,EN_MUNICIPIO,
4708,AV-0021/1990,GARGANTA DE LOS MONTES,,,EN_MUNICIPIO,
4709,AV-0006/1981,GARGANTILLA DEL LOZOYA Y PINILLA DE BUITRAGO,,,EN_MUNICIPIO,
4710,AV-0098/2002,GARGANTILLA DEL LOZOYA Y PINILLA DE BUITRAGO,,,EN_MUNICIPIO,
4711,AV-0141/2021,GETAFE,,,EN_MUNICIPIO,
4712,AV-0039/2022,GETAFE,,,EN_MUNICIPIO,
4713,AV-0089/2008,GRIÑON,,,EN_MUNICIPIO,
4714,AV-0007/1992,GUADALIX DE LA SIERRA,,,EN_MUNICIPIO,
4715,AV-0033/2004,GUADARRAMA,,,EN_MUNICIPIO,
4716,AV-0013/1986,GUADARRAMA,,,EN_MUNICIPIO,
4717,AV-0008/2012,GUADARRAMA,,,EN_MUNICIPIO,
4718,AV-0034/2009,GUADARRAMA,,,EN_MUNICIPIO,
4719,AV-0086/2002,HIRUELA (LA),,,EN_MUNICIPIO,
4720,AV-0118/2023,HORCAJO DE LA SIERRA,,,EN_MUNICIPIO,
4721,AV-0110/2023,HORCAJO DE LA SIERRA,,,EN_MUNICIPIO,
4722,AV-0099/2002,HORCAJUELO DE LA SIERRA,,,EN_MUNICIPIO,
4723,AV-0035/1987,HOYO DE MANZANARES,,,EN_MUNICIPIO,
4724,AV-0134/2022,HOYO DE MANZANARES,,,EN_MUNICIPIO,
4725,AV-0017/2009,HOYO DE MANZANARES,,,EN_MUNICIPIO,
4726,AV-0028/2020,HUMANES DE MADRID,,,EN_MUNICIPIO,
4727,AV-0029/2020,HUMANES DE MADRID,,,EN_MUNICIPIO,
4728,AV-0049/2007,LEGANES,,,EN_MUNICIPIO,
4729,AV-0155/2023,LEGANES,,,EN_MUNICIPIO,
4730,AV-0154/2023,LEGANES,,,EN_MUNICIPIO,
4731,AV-0053/2021,LOECHES,,,EN_MUNICIPIO,
4732,AV-0046/2001,LOECHES,,,EN_MUNICIPIO,
4733,AV-0059/2019,LOECHES,,,EN_MUNICIPIO,
4734,AV-0019/2021,LOZOYA,,,EN_MUNICIPIO,
4735,AV-0054/2001,LOZOYA,,,EN_MUNICIPIO,
4736,AV-0034/2004,LOZOYA,,,EN_MUNICIPIO,
4737,AV-0088/2002,LOZOYUELA-NAVAS-SIETEIGLESIAS,,,EN_MUNICIPIO,
4738,AV-0034/1997,LOZOYUELA-NAVAS-SIETEIGLESIAS,,,EN_MUNICIPIO,
4739,AV-0081/2002,LOZOYUELA-NAVAS-SIETEIGLESIAS,,,EN_MUNICIPIO,
4740,AV-0071/2002,LOZOYUELA-NAVAS-SIETEIGLESIAS,,,EN_MUNICIPIO,
4741,AV-0122/2023,MADARCOS,,,EN_MUNICIPIO,
4742,AV-0041/2022,MADRID,,,EN_MUNICIPIO,
4743,AV-0039/1987,MADRID,,,EN_MUNICIPIO,
4744,AV-0081/2008,MADRID,,,EN_MUNICIPIO,
4745,AV-0010/1983,MADRID,,,EN_MUNICIPIO,
4746,AV-0034/2007,MADRID,,,EN_MUNICIPIO,
4747,AV-0002/1981,MADRID,,,EN_MUNICIPIO,
4748,AV-0014/1983,MADRID,,,EN_MUNICIPIO,
4749,AV-0011/1983,MADRID,,,EN_MUNICIPIO,
4750,AV-0017/1981,MADRID,,,EN_MUNICIPIO,
4751,AV-0013/2021,MADRID,,,EN_MUNICIPIO,
4752,AV-0014/2021,MADRID,,,EN_MUNICIPIO,
4753,AV-0034/2002,MADRID,,,EN_MUNICIPIO,
4754,AV-0027/1993,MADRID,,,EN_MUNICIPIO,
4755,AV-0075/2007,MADRID,,,EN_MUNICIPIO,
4756,AV-0023/1997,MADRID,,,EN_MUNICIPIO,
4757,AV-0024/1997,MADRID,,,EN_MUNICIPIO,
4758,AV-0104/2002,MADRID,,,EN_MUNICIPIO,
4759,AV-0043/2000,MADRID,,,EN_MUNICIPIO,
4760,AV-0027/2002,MADRID,,,EN_MUNICIPIO,
4761,AV-0031/2002,MADRID,,,EN_MUNICIPIO,
4762,AV-0011/1986,MADRID,,,EN_MUNICIPIO,
4763,AV-0069/2003,MADRID,,,EN_MUNICIPIO,
4764,AV-0037/2003,MADRID,,,EN_MUNICIPIO,
4765,AV-0027/2004,MADRID,,,EN_MUNICIPIO,
4766,AV-0023/2003,MADRID,,,EN_MUNICIPIO,
4767,AV-0031/2004,MADRID,,,EN_MUNICIPIO,
4768,AV-0035/2004,MADRID,,,EN_MUNICIPIO,
4769,AV-0082/2008,MADRID,,,EN_MUNICIPIO,
4770,AV-0031/2003,MADRID,,,EN_MUNICIPIO,
4771,AV-0009/2010,MADRID,,,EN_MUNICIPIO,
